Local: ,2025-06-12 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1749679200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1749725895388.5,143822,1749725895369.75,267,57,78
1749725895408.313,143823,1749725895389.563,270,61,67
1749725895428.156,143829,1749725895409.344,279,61,58
1749725895447.969,143838,1749725895429.25,268,55,68
1749725895467.844,143900,1749725895449.063,255,60,71
1749725895487.656,143888,1749725895468.844,269,56,71
1749725895507.5,143825,1749725895488.688,273,60,70
1749725895527.344,143636,1749725895508.562,263,49,67
1749725895547.188,143333,1749725895528.406,257,62,52
1749725895567.031,142961,1749725895548.25,263,64,66
1749725895586.875,142598,1749725895568.063,268,64,56
1749725895606.719,142297,1749725895587.938,265,63,67
1749725895626.531,142054,1749725895607.781,275,63,90
1749725895646.375,141920,1749725895627.594,276,60,92
1749725895666.219,141882,1749725895647.469,264,63,86
1749725895686.062,141886,1749725895667.281,262,63,83
1749725895705.875,141902,1749725895687.125,275,63,75
1749725895725.719,141964,1749725895707.0,271,55,64
1749725895745.563,142083,1749725895726.781,265,61,70
1749725895765.406,142284,1749725895746.625,260,60,76
1749725895785.219,142493,1749725895766.469,260,63,82
1749725895805.063,142746,1749725895786.313,256,61,79
1749725895824.906,142936,1749725895806.125,265,58,60
1749725895844.719,143103,1749725895825.969,264,56,82
1749725895864.562,143216,1749725895845.813,255,67,80
1749725895884.406,143332,1749725895865.656,265,59,88
1749725895904.25,143478,1749725895885.438,266,64,88
1749725895924.094,143603,1749725895905.281,263,47,96
1749725895943.938,143762,1749725895925.156,273,58,73
1749725895963.781,143940,1749725895945.0,278,55,83
1749725895983.656,144140,1749725895964.844,260,59,80
1749725896003.5,144334,1749725895984.719,263,63,67
1749725896023.344,144506,1749725896004.562,265,64,67
1749725896043.156,144694,1749725896024.437,254,63,74
1749725896063.031,144859,1749725896044.25,252,67,74
1749725896082.875,145014,1749725896064.125,263,63,78
1749725896102.75,145183,1749725896083.9692,267,70,87
1749725896122.5942,145323,1749725896103.812,276,63,83
1749725896142.406,145467,1749725896123.656,284,64,71
1749725896162.25,145617,1749725896143.469,275,57,77
1749725896182.219,145783,1749725896163.313,273,65,74
1749725896201.938,145951,1749725896183.156,259,96,72
1749725896221.781,146116,1749725896203.031,255,59,83
