Biopac.acq
Graph Created on: 2025-06-12 11:39:41.009
Recording on: 2025-06-12 12:42:40.750
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, X, RSPEC-R
mV
min	CH1	CH9	
	546616 samples	546616 samples	
6.07413	1.86035	-0.045166	
6.07415	1.84357	-0.0524902	
6.07417	1.82892	-0.0575256	
6.07418	1.81274	-0.0538635	
6.0742	1.79749	-0.0491333	
6.07422	1.78223	-0.043335	
6.07423	1.76514	-0.0413513	
6.07425	1.74988	-0.0411987	
6.07427	1.73401	-0.043335	
6.07428	1.71783	-0.0450134	
6.0743	1.70166	-0.0480652	
6.07432	1.6861	-0.0517273	
6.07433	1.67023	-0.0547791	
6.07435	1.65466	-0.0556946	
6.07437	1.63849	-0.0614929	
6.07438	1.62292	-0.0669861	
6.0744	1.60583	-0.0738525	
6.07442	1.59119	-0.0837708	
6.07443	1.57532	-0.0828552	
6.07445	1.56006	-0.0746155	
6.07447	1.54541	-0.0646973	
6.07448	1.52802	-0.0567627	
6.0745	1.51337	-0.0515747	
6.07452	1.49811	-0.0468445	
6.07453	1.48346	-0.0416565	
6.07455	1.46973	-0.0366211	
6.07457	1.45447	-0.0280762	
6.07458	1.43951	-0.0241089	
6.0746	1.42395	-0.0233459	
6.07462	1.40961	-0.0296021	
6.07463	1.39465	-0.0352478	
6.07465	1.38092	-0.0384521	
6.07467	1.36566	-0.0364685	
6.07468	1.35284	-0.0338745	
6.0747	1.3385	-0.0396729	
6.07472	1.32477	-0.0511169	
6.07473	1.31012	-0.0610352	
6.07475	1.29486	-0.0630188	
6.07477	1.28174	-0.0611877	
6.07478	1.26831	-0.0601196	
6.0748	1.25488	-0.0648499	
6.07482	1.24084	-0.0753784	
6.07483	1.22833	-0.09552	
6.07485	1.21399	-0.114594	
6.07487	1.20117	-0.131531	
6.07488	1.18835	-0.150299	
6.0749	1.17493	-0.169525	
6.07492	1.16272	-0.181732	
6.07493	1.14899	-0.182648	
6.07495	1.13617	-0.169373	
6.07497	1.12244	-0.149689	
6.07498	1.10931	-0.122223	
6.075	1.09558	-0.0856018	
6.07502	1.08185	-0.0436401	
6.07503	1.06812	0.00289917	
6.07505	1.0553	0.0531006	
6.07507	1.04004	0.103149	
6.07508	1.02753	0.155334	
6.0751	1.01349	0.218506	
6.07512	1.00159	0.297699	
6.07513	0.987549	0.393829	
6.07515	0.973511	0.506592	
6.07517	0.959473	0.630341	
6.07518	0.945129	0.759277	
6.0752	0.930176	0.88501	
6.07522	0.917969	1.0051	
6.07523	0.90332	1.12534	
6.07525	0.888367	1.24161	
6.07527	0.875549	1.3681	
6.07528	0.861816	1.50345	
6.0753	0.847473	1.63177	
6.07532	0.83374	1.7421	
6.07533	0.820007	1.83456	
6.07535	0.805359	1.9136	
6.07537	0.791626	1.98929	
6.07538	0.778503	2.05688	
6.0754	0.764771	2.11365	
6.07542	0.750427	2.16492	
6.07543	0.736694	2.20383	
6.07545	0.724182	2.20474	
6.07547	0.710754	2.16843	
6.07548	0.696716	2.11945	
6.0755	0.68573	2.06924	
6.07552	0.672913	2.02713	
6.07553	0.6604	1.97906	
6.07555	0.647583	1.91208	
6.07557	0.636597	1.80923	
6.07558	0.626221	1.67389	
6.0756	0.614624	1.52969	
6.07562	0.605469	1.39206	
6.07563	0.592957	1.26297	
6.07565	0.582886	1.13876	
6.07567	0.572815	1.04004	
6.07568	0.563049	0.973053	
6.0757	0.553589	0.913849	
6.07572	0.543823	0.853119	
6.07573	0.535278	0.790253	
6.07575	0.527039	0.725098	
6.07577	0.519104	0.642548	
6.07578	0.510559	0.544891	
6.0758	0.50293	0.446167	
6.07582	0.4953	0.354462	
6.07583	0.487366	0.276184	
6.07585	0.481262	0.219879	
6.07587	0.473022	0.179138	
6.07588	0.466309	0.147552	
6.0759	0.4599	0.115509	
6.07592	0.453491	0.0856018	
6.07593	0.446167	0.0608826	
6.07595	0.440979	0.042572	
6.07597	0.434875	0.0340271	
6.07598	0.428467	0.0346375	
6.076	0.422058	0.032959	
6.07602	0.416565	0.0263977	
6.07603	0.411682	0.0169373	
6.07605	0.406189	0.00854492	
6.07607	0.399475	-0.00183105	
6.07608	0.394897	-0.0138855	
6.0761	0.389099	-0.0263977	
6.07612	0.382385	-0.0393677	
6.07613	0.377502	-0.052948	
6.07615	0.371094	-0.065918	
6.07617	0.364685	-0.0778198	
6.07618	0.358582	-0.0880432	
6.0762	0.353088	-0.0933838	
6.07622	0.346375	-0.0906372	
6.07623	0.340881	-0.0875854	
6.07625	0.334778	-0.0895691	
6.07627	0.327759	-0.0923157	
6.07628	0.320435	-0.0920105	
6.0763	0.313416	-0.0906372	
6.07632	0.307007	-0.0942993	
6.07633	0.299683	-0.101624	
6.07635	0.292358	-0.109406	
6.07637	0.283508	-0.119934	
6.07638	0.275879	-0.125427	
6.0764	0.26825	-0.126801	
6.07642	0.259094	-0.122375	
6.07643	0.251465	-0.117645	
6.07645	0.242615	-0.114288	
6.07647	0.232239	-0.116119	
6.07648	0.223083	-0.118561	
6.0765	0.213318	-0.123596	
6.07652	0.203247	-0.130463	
6.07653	0.192871	-0.131531	
6.07655	0.184021	-0.129395	
6.07657	0.173645	-0.122528	
6.07658	0.161743	-0.113678	
6.0766	0.149231	-0.104218	
6.07662	0.138245	-0.104218	
6.07663	0.125732	-0.112762	
6.07665	0.115051	-0.122528	
6.07667	0.102234	-0.132294	
6.07668	0.0906372	-0.136566	
6.0767	0.078125	-0.137939	
6.07672	0.0650024	-0.138855	
6.07673	0.0534058	-0.140686	
6.07675	0.0396729	-0.14801	
6.07677	0.0259399	-0.155029	
6.07678	0.0119019	-0.157928	
6.0768	-0.00152588	-0.152588	
6.07682	-0.015564	-0.139923	
6.07683	-0.0289917	-0.124512	
6.07685	-0.0418091	-0.115814	
6.07687	-0.0570679	-0.112915	
6.07688	-0.071106	-0.111847	
6.0769	-0.0836182	-0.112	
6.07692	-0.0970459	-0.113983	
6.07693	-0.111084	-0.117035	
6.07695	-0.124207	-0.12085	
6.07697	-0.137329	-0.124054	
6.07698	-0.150452	-0.12619	
6.077	-0.163879	-0.126343	
6.07702	-0.177917	-0.127106	
6.07703	-0.19043	-0.127411	
6.07705	-0.204468	-0.126953	
6.07707	-0.218201	-0.129089	
6.07708	-0.230713	-0.130768	
6.0771	-0.244751	-0.131683	
6.07712	-0.258789	-0.133362	
6.07713	-0.270691	-0.136566	
6.07715	-0.284119	-0.140076	
6.07717	-0.296936	-0.137482	
6.07718	-0.31189	-0.13031	
6.0772	-0.324097	-0.119019	
6.07722	-0.338135	-0.111389	
6.07723	-0.350952	-0.10498	
6.07725	-0.36499	-0.0982666	
6.07727	-0.378113	-0.093689	
6.07728	-0.390625	-0.096283	
6.0773	-0.404663	-0.102844	
6.07732	-0.419006	-0.106812	
6.07733	-0.432129	-0.103149	
6.07735	-0.446777	-0.100555	
6.07737	-0.460205	-0.101471	
6.07738	-0.473328	-0.106506	
6.0774	-0.487366	-0.115356	
6.07742	-0.500793	-0.123138	
6.07743	-0.512695	-0.125732	
6.07745	-0.525513	-0.125885	
6.07747	-0.53833	-0.122375	
6.07748	-0.550842	-0.11795	
6.0775	-0.562439	-0.114288	
6.07752	-0.575256	-0.114441	
6.07753	-0.588379	-0.116119	
6.07755	-0.600281	-0.120544	
6.07757	-0.612488	-0.117493	
6.07758	-0.625	-0.1091	
6.0776	-0.637207	-0.100098	
6.07762	-0.650024	-0.0898743	
6.07763	-0.661621	-0.0834656	
6.07765	-0.675354	-0.0778198	
6.07767	-0.68573	-0.0776672	
6.07768	-0.698242	-0.0819397	
6.0777	-0.709534	-0.0901794	
6.07772	-0.721436	-0.093689	
6.07773	-0.733337	-0.0909424	
6.07775	-0.746155	-0.085907	
6.07777	-0.758667	-0.0830078	
6.07778	-0.771179	-0.0852966	
6.0778	-0.782471	-0.0874329	
6.07782	-0.794373	-0.0872803	
6.07783	-0.805664	-0.0854492	
6.07785	-0.817871	-0.0846863	
6.07787	-0.829773	-0.0813293	
6.07788	-0.841064	-0.0746155	
6.0779	-0.851746	-0.0691223	
6.07792	-0.862732	-0.0622559	
6.07793	-0.875244	-0.0547791	
6.07795	-0.88562	-0.0491333	
6.07797	-0.896912	-0.0462341	
6.07798	-0.909729	-0.0480652	
6.078	-0.920105	-0.0544739	
6.07802	-0.931091	-0.057373	
6.07803	-0.941772	-0.0561523	
6.07805	-0.953674	-0.0549316	
6.07807	-0.964661	-0.0570679	
6.07808	-0.975952	-0.0566101	
6.0781	-0.987549	-0.0543213	
6.07812	-0.998535	-0.0512695	
6.07813	-1.00952	-0.0456238	
6.07815	-1.02173	-0.0393677	
6.07817	-1.03424	-0.0320435	
6.07818	-1.04431	-0.0282288	
6.0782	-1.05591	-0.0285339	
6.07822	-1.0672	-0.0274658	
6.07823	-1.0788	-0.0248718	
6.07825	-1.0907	-0.0254822	
6.07827	-1.1026	-0.0302124	
6.07828	-1.1145	-0.0376892	
6.0783	-1.12427	-0.0404358	
6.07832	-1.13678	-0.0408936	
6.07833	-1.14899	-0.0390625	
6.07835	-1.15936	-0.0331116	
6.07837	-1.17096	-0.0259399	
6.07838	-1.18347	-0.022583	
6.0784	-1.19507	-0.0195313	
6.07842	-1.20697	-0.0172424	
6.07843	-1.21918	-0.0125122	
6.07845	-1.22955	-0.00717163	
6.07847	-1.24237	-0.00671387	
6.07848	-1.25366	-0.0062561	
6.0785	-1.26434	-0.00656128	
6.07852	-1.27655	-0.00473022	
6.07853	-1.28723	-0.00640869	
6.07855	-1.29883	-0.00671387	
6.07857	-1.31073	-0.00656128	
6.07858	-1.32263	-0.00534058	
6.0786	-1.33392	-0.00656128	
6.07862	-1.34491	-0.0050354	
6.07863	-1.35681	-0.00411987	
6.07865	-1.36963	-0.00183105	
6.07867	-1.37878	0.000305176	
6.07868	-1.39008	-0.00335693	
6.0787	-1.40381	-0.00793457	
6.07872	-1.41357	-0.0126648	
6.07873	-1.42548	-0.0161743	
6.07875	-1.43677	-0.0131226	
6.07877	-1.44867	-0.00366211	
6.07878	-1.46057	0.00442505	
6.0788	-1.47217	0.00991821	
6.07882	-1.48285	0.0102234	
6.07883	-1.49384	0.00854492	
6.07885	-1.50421	0.00534058	
6.07887	-1.51611	0.00305176	
6.07888	-1.5271	0.00457764	
6.0789	-1.53687	0.00518799	
6.07892	-1.54846	0.00366211	
6.07893	-1.55823	0.000457764	
6.07895	-1.56982	-0.00106812	
6.07897	-1.5799	-0.00335693	
6.07898	-1.59027	-0.00823975	
6.079	-1.60248	-0.0146484	
6.07902	-1.61285	-0.0205994	
6.07903	-1.62262	-0.0215149	
6.07905	-1.63239	-0.0192261	
6.07907	-1.64154	-0.0149536	
6.07908	-1.6507	-0.0138855	
6.0791	-1.65955	-0.0158691	
6.07912	-1.6687	-0.0204468	
6.07913	-1.67908	-0.0212097	
6.07915	-1.68579	-0.0213623	
6.07917	-1.69495	-0.0196838	
6.07918	-1.70319	-0.0189209	
6.0792	-1.71082	-0.020752	
6.07922	-1.71814	-0.0257874	
6.07923	-1.72577	-0.0300598	
6.07925	-1.73218	-0.0328064	
6.07927	-1.73676	-0.0352478	
6.07928	-1.74347	-0.0363159	
6.0793	-1.74866	-0.0366211	
6.07932	-1.75232	-0.0363159	
6.07933	-1.7569	-0.0361633	
6.07935	-1.75964	-0.0379944	
6.07937	-1.7627	-0.042572	
6.07938	-1.76422	-0.043335	
6.0794	-1.76514	-0.0436401	
6.07942	-1.76636	-0.0427246	
6.07943	-1.76422	-0.0453186	
6.07945	-1.76208	-0.0498962	
6.07947	-1.75934	-0.0526428	
6.07948	-1.75598	-0.0535583	
6.0795	-1.75049	-0.0567627	
6.07952	-1.74469	-0.0556946	
6.07953	-1.73645	-0.0518799	
6.07955	-1.72821	-0.04776	
6.07957	-1.71722	-0.0419617	
6.07958	-1.7038	-0.0408936	
6.0796	-1.69037	-0.0408936	
6.07962	-1.67572	-0.0410461	
6.07963	-1.65985	-0.0387573	
6.07965	-1.64093	-0.0346375	
6.07967	-1.62262	-0.0314331	
6.07968	-1.60309	-0.0315857	
6.0797	-1.58051	-0.035553	
6.07972	-1.55762	-0.039978	
6.07973	-1.53259	-0.0405884	
6.07975	-1.50543	-0.0357056	
6.07977	-1.47797	-0.0320435	
6.07978	-1.4502	-0.0294495	
6.0798	-1.41937	-0.0285339	
6.07982	-1.38947	-0.0263977	
6.07983	-1.35681	-0.0239563	
6.07985	-1.32477	-0.0238037	
6.07987	-1.2912	-0.022583	
6.07988	-1.25519	-0.0195313	
6.0799	-1.21826	-0.0187683	
6.07992	-1.18134	-0.0183105	
6.07993	-1.14197	-0.0205994	
6.07995	-1.10321	-0.0212097	
6.07997	-1.06415	-0.0213623	
6.07998	-1.02264	-0.0204468	
6.08	-0.980225	-0.0189209	
6.08002	-0.938416	-0.0190735	
6.08003	-0.89447	-0.0230408	
6.08005	-0.849304	-0.0280762	
6.08007	-0.802002	-0.0343323	
6.08008	-0.756226	-0.0411987	
6.0801	-0.708313	-0.0398254	
6.08012	-0.65918	-0.0366211	
6.08013	-0.609131	-0.0317383	
6.08015	-0.559692	-0.0250244	
6.08017	-0.507813	-0.0244141	
6.08018	-0.454102	-0.027771	
6.0802	-0.401917	-0.0288391	
6.08022	-0.348816	-0.0311279	
6.08023	-0.296021	-0.0337219	
6.08025	-0.241699	-0.0337219	
6.08027	-0.187378	-0.0338745	
6.08028	-0.131226	-0.0326538	
6.0803	-0.0759888	-0.0341797	
6.08032	-0.0189209	-0.038147	
6.08033	0.0372314	-0.0393677	
6.08035	0.0915527	-0.0402832	
6.08037	0.14801	-0.0427246	
6.08038	0.204163	-0.0439453	
6.0804	0.260315	-0.0431824	
6.08042	0.314941	-0.0413513	
6.08043	0.371094	-0.0408936	
6.08045	0.423584	-0.0382996	
6.08047	0.477295	-0.0366211	
6.08048	0.529175	-0.0386047	
6.0805	0.581055	-0.0421143	
6.08052	0.631409	-0.0395203	
6.08053	0.682068	-0.0367737	
6.08055	0.731506	-0.0401306	
6.08057	0.779114	-0.0410461	
6.08058	0.826111	-0.0408936	
6.0806	0.872803	-0.0387573	
6.08062	0.916443	-0.0384521	
6.08063	0.960999	-0.0382996	
6.08065	1.00464	-0.0360107	
6.08067	1.04584	-0.0314331	
6.08068	1.08795	-0.0274658	
6.0807	1.1264	-0.0241089	
6.08072	1.16455	-0.027771	
6.08073	1.20087	-0.0286865	
6.08075	1.23657	-0.0302124	
6.08077	1.27106	-0.0289917	
6.08078	1.30585	-0.0283813	
6.0808	1.33667	-0.0285339	
6.08082	1.36658	-0.0274658	
6.08083	1.39648	-0.0239563	
6.08085	1.42487	-0.0215149	
6.08087	1.45142	-0.0213623	
6.08088	1.47583	-0.0212097	
6.0809	1.49933	-0.0233459	
6.08092	1.52191	-0.0274658	
6.08093	1.54236	-0.032959	
6.08095	1.56342	-0.0363159	
6.08097	1.58142	-0.0341797	
6.08098	1.59943	-0.0300598	
6.081	1.61713	-0.0288391	
6.08102	1.63116	-0.0270081	
6.08103	1.64398	-0.0247192	
6.08105	1.6571	-0.0236511	
6.08107	1.66992	-0.0236511	
6.08108	1.67999	-0.0241089	
6.0811	1.68884	-0.0236511	
6.08112	1.69586	-0.0189209	
6.08113	1.70258	-0.0149536	
6.08115	1.70837	-0.0135803	
6.08117	1.71387	-0.0152588	
6.08118	1.71722	-0.0120544	
6.0812	1.71936	-0.00549316	
6.08122	1.71997	-0.00640869	
6.08123	1.72058	-0.00854492	
6.08125	1.72028	-0.0132751	
6.08127	1.71844	-0.0164795	
6.08128	1.71753	-0.0161743	
6.0813	1.71234	-0.0149536	
6.08132	1.70959	-0.0123596	
6.08133	1.70441	-0.0114441	
6.08135	1.698	-0.0114441	
6.08137	1.68915	-0.0131226	
6.08138	1.68121	-0.0157166	
6.0814	1.67175	-0.0169373	
6.08142	1.66107	-0.0205994	
6.08143	1.6507	-0.0238037	
6.08145	1.63818	-0.0234985	
6.08147	1.62567	-0.0236511	
6.08148	1.61163	-0.0222778	
6.0815	1.59668	-0.0170898	
6.08152	1.58112	-0.0102234	
6.08153	1.56464	-0.00534058	
6.08155	1.54724	-0.00427246	
6.08157	1.52954	-0.00564575	
6.08158	1.51093	-0.00106812	
6.0816	1.49292	0.00259399	
6.08162	1.47308	-0.000305176	
6.08163	1.45172	-0.00595093	
6.08165	1.43188	-0.0109863	
6.08167	1.41052	-0.0138855	
6.08168	1.38794	-0.0138855	
6.0817	1.36566	-0.0140381	
6.08172	1.34308	-0.0141907	
6.08173	1.3208	-0.012207	
6.08175	1.29761	-0.00778198	
6.08177	1.27472	-0.00656128	
6.08178	1.24939	-0.00518799	
6.0818	1.22528	-0.00244141	
6.08182	1.20117	0.000457764	
6.08183	1.17645	-0.00106812	
6.08185	1.15204	-0.00564575	
6.08187	1.12762	-0.00869751	
6.08188	1.10199	-0.0115967	
6.0819	1.07574	-0.017395	
6.08192	1.05133	-0.0205994	
6.08193	1.02478	-0.0230408	
6.08195	0.999451	-0.0238037	
6.08197	0.973206	-0.0234985	
6.08198	0.94696	-0.0201416	
6.082	0.921021	-0.0205994	
6.08202	0.895386	-0.0230408	
6.08203	0.869446	-0.0218201	
6.08205	0.843811	-0.0167847	
6.08207	0.819092	-0.014801	
6.08208	0.793457	-0.0106812	
6.0821	0.767822	-0.00915527	
6.08212	0.743408	-0.00778198	
6.08213	0.718689	-0.00671387	
6.08215	0.69397	-0.0105286	
6.08217	0.669556	-0.00961304	
6.08218	0.645752	-0.00915527	
6.0822	0.621033	-0.0109863	
6.08222	0.597229	-0.0117493	
6.08223	0.57373	-0.0120544	
6.08225	0.551453	-0.015564	
6.08227	0.528564	-0.0205994	
6.08228	0.506897	-0.0234985	
6.0823	0.484619	-0.0215149	
6.08232	0.461121	-0.0195313	
6.08233	0.440063	-0.0187683	
6.08235	0.418701	-0.0224304	
6.08237	0.398254	-0.0300598	
6.08238	0.379028	-0.0328064	
6.0824	0.357056	-0.0317383	
6.08242	0.336609	-0.027771	
6.08243	0.317383	-0.0270081	
6.08245	0.299072	-0.0267029	
6.08247	0.280457	-0.0263977	
6.08248	0.262756	-0.0247192	
6.0825	0.24353	-0.0201416	
6.08252	0.227356	-0.0131226	
6.08253	0.209656	-0.00778198	
6.08255	0.191956	-0.00442505	
6.08257	0.174255	-0.00839233	
6.08258	0.157776	-0.0112915	
6.0826	0.141907	-0.0175476	
6.08262	0.125122	-0.0227356	
6.08263	0.108643	-0.0238037	
6.08265	0.093689	-0.0239563	
6.08267	0.0787354	-0.025177	
6.08268	0.0650024	-0.0257874	
6.0827	0.0476074	-0.0288391	
6.08272	0.0341797	-0.0326538	
6.08273	0.0198364	-0.0337219	
6.08275	0.00701904	-0.0335693	
6.08277	-0.00610352	-0.0296021	
6.08278	-0.020752	-0.0244141	
6.0828	-0.0326538	-0.0175476	
6.08282	-0.045166	-0.0126648	
6.08283	-0.0576782	-0.0114441	
6.08285	-0.0689697	-0.01297	
6.08287	-0.0796509	-0.0170898	
6.08288	-0.0900269	-0.0205994	
6.0829	-0.100403	-0.0190735	
6.08292	-0.110168	-0.0189209	
6.08293	-0.120239	-0.0205994	
6.08295	-0.129395	-0.0218201	
6.08297	-0.138245	-0.0254822	
6.08298	-0.1474	-0.0349426	
6.083	-0.154724	-0.0422668	
6.08302	-0.163879	-0.0476074	
6.08303	-0.170898	-0.0483704	
6.08305	-0.176392	-0.0471497	
6.08307	-0.183105	-0.0480652	
6.08308	-0.189209	-0.0465393	
6.0831	-0.195313	-0.0419617	
6.08312	-0.2005	-0.0411987	
6.08313	-0.205383	-0.0410461	
6.08315	-0.210571	-0.0411987	
6.08317	-0.212708	-0.0389099	
6.08318	-0.217896	-0.0447083	
6.0832	-0.221558	-0.0502014	
6.08322	-0.22522	-0.0552368	
6.08323	-0.22644	-0.0534058	
6.08325	-0.229187	-0.0492859	
6.08327	-0.230408	-0.045929	
6.08328	-0.233459	-0.0378418	
6.0833	-0.233459	-0.0323486	
6.08332	-0.236206	-0.0309753	
6.08333	-0.236816	-0.0326538	
6.08335	-0.236511	-0.0378418	
6.08337	-0.236816	-0.0427246	
6.08338	-0.237732	-0.0457764	
6.0834	-0.236511	-0.0439453	
6.08342	-0.236511	-0.0350952	
6.08343	-0.234985	-0.0233459	
6.08345	-0.23407	-0.0193787	
6.08347	-0.232239	-0.0248718	
6.08348	-0.229187	-0.0328064	
6.0835	-0.228882	-0.039978	
6.08352	-0.22583	-0.0410461	
6.08353	-0.222778	-0.043335	
6.08355	-0.220337	-0.0434875	
6.08357	-0.215454	-0.0453186	
6.08358	-0.211487	-0.04776	
6.0836	-0.206604	-0.0546265	
6.08362	-0.204163	-0.0575256	
6.08363	-0.198975	-0.06073	
6.08365	-0.193176	-0.0646973	
6.08367	-0.187988	-0.0621033	
6.08368	-0.182495	-0.0531006	
6.0837	-0.176697	-0.0427246	
6.08372	-0.169983	-0.032959	
6.08373	-0.164795	-0.0270081	
6.08375	-0.155334	-0.0364685	
6.08377	-0.147705	-0.0514221	
6.08378	-0.139771	-0.058136	
6.0838	-0.132141	-0.0537109	
6.08382	-0.122681	-0.0450134	
6.08383	-0.11322	-0.0410461	
6.08385	-0.10376	-0.0390625	
6.08387	-0.0927734	-0.0424194	
6.08388	-0.0817871	-0.0450134	
6.0839	-0.0708008	-0.0460815	
6.08392	-0.0582886	-0.0457764	
6.08393	-0.0460815	-0.0427246	
6.08395	-0.0283813	-0.0369263	
6.08397	-0.0143433	-0.0335693	
6.08398	-0.00183105	-0.0299072	
6.084	0.0125122	-0.0265503	
6.08402	0.0250244	-0.0326538	
6.08403	0.0393677	-0.045929	
6.08405	0.0540161	-0.0585938	
6.08407	0.0692749	-0.0642395	
6.08408	0.083313	-0.0631714	
6.0841	0.0979614	-0.0549316	
6.08412	0.114441	-0.043335	
6.08413	0.130005	-0.0332642	
6.08415	0.145874	-0.0312805	
6.08417	0.162048	-0.0334167	
6.08418	0.178223	-0.0402832	
6.0842	0.196228	-0.0512695	
6.08422	0.211792	-0.0575256	
6.08423	0.229797	-0.059967	
6.08425	0.245361	-0.0619507	
6.08427	0.263062	-0.0637817	
6.08428	0.280151	-0.0576782	
6.0843	0.297546	-0.0494385	
6.08432	0.314941	-0.0442505	
6.08433	0.331116	-0.0390625	
6.08435	0.348511	-0.0358582	
6.08437	0.366211	-0.0398254	
6.08438	0.384521	-0.0424194	
6.0844	0.400696	-0.0410461	
6.08442	0.418396	-0.0410461	
6.08443	0.436707	-0.0408936	
6.08445	0.454102	-0.0411987	
6.08447	0.470276	-0.0434875	
6.08448	0.488586	-0.0491333	
6.0845	0.505676	-0.0509644	
6.08452	0.523071	-0.0509644	
6.08453	0.539551	-0.0494385	
6.08455	0.556946	-0.0466919	
6.08457	0.57312	-0.0460815	
6.08458	0.589905	-0.0437927	
6.0846	0.606689	-0.0422668	
6.08462	0.621948	-0.0418091	
6.08463	0.640564	-0.0390625	
6.08465	0.654907	-0.0328064	
6.08467	0.672607	-0.0262451	
6.08468	0.688477	-0.0198364	
6.0847	0.70343	-0.01297	
6.08472	0.719604	-0.00732422	
6.08473	0.735168	-0.000457764	
6.08475	0.749512	0.000305176	
6.08477	0.764465	0.00213623	
6.08478	0.779419	0.00549316	
6.0848	0.795898	0.0109863	
6.08482	0.808716	0.0169373	
6.08483	0.823975	0.020752	
6.08485	0.838013	0.0309753	
6.08487	0.852661	0.0444031	
6.08488	0.865173	0.057373	
6.0849	0.878906	0.0694275	
6.08492	0.892639	0.0822449	
6.08493	0.905151	0.0953674	
6.08495	0.916748	0.107574	
6.08497	0.92926	0.114136	
6.08498	0.942383	0.111237	
6.085	0.953064	0.106964	
6.08502	0.964355	0.105743	
6.08503	0.974731	0.107574	
6.08505	0.986938	0.109406	
6.08507	0.997314	0.108643	
6.08508	1.00586	0.108032	
6.0851	1.01654	0.110016	
6.08512	1.02661	0.114899	
6.08513	1.03394	0.125122	
6.08515	1.04279	0.141449	
6.08517	1.05011	0.160675	
6.08518	1.05774	0.178528	
6.0852	1.06293	0.199585	
6.08522	1.06934	0.211945	
6.08523	1.07483	0.211029	
6.08525	1.07941	0.213013	
6.08527	1.08215	0.20752	
6.08528	1.08612	0.202026	
6.0853	1.08734	0.198975	
6.08532	1.08856	0.196838	
6.08533	1.091	0.190735	
6.08535	1.09253	0.187073	
6.08537	1.09192	0.194397	
6.08538	1.09253	0.207672	
6.0854	1.09161	0.214691	
6.08542	1.0907	0.214081	
6.08543	1.08765	0.20752	
6.08545	1.08429	0.197906	
6.08547	1.08337	0.191345	
6.08548	1.0791	0.186005	
6.0855	1.07513	0.176239	
6.08552	1.07025	0.16571	
6.08553	1.06476	0.156555	
6.08555	1.05835	0.148621	
6.08557	1.05316	0.13916	
6.08558	1.04614	0.129547	
6.0856	1.04095	0.123749	
6.08562	1.03363	0.118561	
6.08563	1.02478	0.115967	
6.08565	1.01624	0.113678	
6.08567	1.00769	0.108948	
6.08568	0.999451	0.106354	
6.0857	0.98938	0.10788	
6.08572	0.980225	0.108032	
6.08573	0.969543	0.10788	
6.08575	0.960083	0.10498	
6.08577	0.950317	0.0990295	
6.08578	0.940552	0.0941467	
6.0858	0.929871	0.0852966	
6.08582	0.919189	0.0738525	
6.08583	0.908508	0.0614929	
6.08585	0.897217	0.0466919	
6.08587	0.88623	0.0346375	
6.08588	0.875244	0.0288391	
6.0859	0.864868	0.0314331	
6.08592	0.854187	0.03479	
6.08593	0.843811	0.0289917	
6.08595	0.833435	0.0192261	
6.08597	0.821533	0.0111389	
6.08598	0.811157	0.00228882	
6.086	0.799561	-0.0100708	
6.08602	0.789185	-0.0222778	
6.08603	0.778503	-0.0328064	
6.08605	0.766907	-0.0401306	
6.08607	0.75592	-0.0448608	
6.08608	0.744324	-0.0476074	
6.0861	0.734863	-0.0524902	
6.08612	0.723877	-0.0590515	
6.08613	0.713806	-0.0663757	
6.08615	0.704041	-0.070343	
6.08617	0.693359	-0.0704956	
6.08618	0.683594	-0.0718689	
6.0862	0.674133	-0.072937	
6.08622	0.663757	-0.0749207	
6.08623	0.655518	-0.0752258	
6.08625	0.646667	-0.0732422	
6.08627	0.638733	-0.070343	
6.08628	0.629272	-0.0679016	
6.0863	0.620728	-0.0639343	
6.08632	0.612488	-0.0596619	
6.08633	0.603027	-0.0590515	
6.08635	0.596313	-0.0582886	
6.08637	0.587769	-0.0605774	
6.08638	0.578308	-0.0613403	
6.0864	0.571594	-0.0592041	
6.08642	0.56427	-0.0567627	
6.08643	0.557251	-0.055542	
6.08645	0.549927	-0.0558472	
6.08647	0.543518	-0.0553894	
6.08648	0.536499	-0.0572205	
6.0865	0.529785	-0.058136	
6.08652	0.523682	-0.0579834	
6.08653	0.517883	-0.0566101	
6.08655	0.513	-0.0558472	
6.08657	0.507202	-0.0559998	
6.08658	0.501709	-0.0569153	
6.0866	0.496521	-0.0559998	
6.08662	0.493469	-0.0576782	
6.08663	0.487976	-0.0541687	
6.08665	0.483704	-0.0532532	
6.08667	0.47821	-0.0518799	
6.08668	0.475464	-0.0508118	
6.0867	0.471497	-0.0524902	
6.08672	0.468445	-0.0556946	
6.08673	0.463257	-0.0556946	
6.08675	0.458984	-0.0552368	
6.08677	0.457153	-0.0540161	
6.08678	0.453186	-0.057373	
6.0868	0.450134	-0.058136	
6.08682	0.445862	-0.0543213	
6.08683	0.442505	-0.0520325	
6.08685	0.440063	-0.0520325	
6.08687	0.436401	-0.0563049	
6.08688	0.43457	-0.0617981	
6.0869	0.432434	-0.0698853	
6.08692	0.429993	-0.0810242	
6.08693	0.429688	-0.0920105	
6.08695	0.427551	-0.106659	
6.08697	0.42511	-0.125885	
6.08698	0.4245	-0.141144	
6.087	0.42511	-0.152435	
6.08702	0.424805	-0.162354	
6.08703	0.424805	-0.169678	
