recording_2_ecgppg_biopac_noisy.acq
Graph Created on: 2025-05-22 11:33:37.664
Recording on: 2025-05-22 11:54:40.285
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
milliSec	CH1	CH13	
	311320 samples	311320 samples	
88519	-2.61261	0.191803	
88520	-2.61902	0.202484	
88521	-2.61932	0.209961	
88522	-2.62421	0.21347	
88523	-2.6297	0.219727	
88524	-2.63336	0.223846	
88525	-2.63855	0.22049	
88526	-2.64282	0.215454	
88527	-2.64709	0.212708	
88528	-2.65106	0.210419	
88529	-2.65625	0.206146	
88530	-2.65808	0.200653	
88531	-2.66327	0.193481	
88532	-2.66693	0.184631	
88533	-2.67029	0.17868	
88534	-2.67548	0.172882	
88535	-2.68066	0.159302	
88536	-2.68494	0.138245	
88537	-2.68768	0.113373	
88538	-2.69226	0.0842285	
88539	-2.69684	0.0479126	
88540	-2.70081	0.0105286	
88541	-2.70508	-0.0222778	
88542	-2.70721	-0.0453186	
88543	-2.71484	-0.0627136	
88544	-2.71973	-0.0737	
88545	-2.72461	-0.0796509	
88546	-2.72705	-0.0837708	
88547	-2.73193	-0.0920105	
88548	-2.73529	-0.102386	
88549	-2.74139	-0.109558	
88550	-2.74536	-0.110779	
88551	-2.75024	-0.115204	
88552	-2.75513	-0.124359	
88553	-2.76123	-0.133972	
88554	-2.76459	-0.145264	
88555	-2.76917	-0.160828	
88556	-2.77405	-0.1828	
88557	-2.77832	-0.206451	
88558	-2.78137	-0.217133	
88559	-2.78473	-0.214386	
88560	-2.78992	-0.201569	
88561	-2.7948	-0.186615	
88562	-2.79938	-0.171661	
88563	-2.80457	-0.152435	
88564	-2.80853	-0.126801	
88565	-2.81372	-0.103912	
88566	-2.81799	-0.0843811	
88567	-2.82227	-0.0682068	
88568	-2.82806	-0.0546265	
88569	-2.83234	-0.040741	
88570	-2.83722	-0.0309753	
88571	-2.84271	-0.0219727	
88572	-2.84821	-0.0132751	
88573	-2.84943	-0.00747681	
88574	-2.85675	-0.00640869	
88575	-2.86194	-0.00289917	
88576	-2.86743	0	
88577	-2.86896	0.00473022	
88578	-2.87689	0.00747681	
88579	-2.87903	0.00930786	
88580	-2.88696	0.00946045	
88581	-2.88879	0.00701904	
88582	-2.89612	0.00335693	
88583	-2.89825	0.000152588	
88584	-2.90619	-0.00488281	
88585	-2.91107	-0.0088501	
88586	-2.9129	-0.0119019	
88587	-2.91748	-0.0152588	
88588	-2.92236	-0.0154114	
88589	-2.92755	-0.01297	
88590	-2.93213	-0.0119019	
88591	-2.93671	-0.0135803	
88592	-2.9425	-0.0119019	
88593	-2.94647	-0.00732422	
88594	-2.95074	-0.00289917	
88595	-2.95502	0.00350952	
88596	-2.95807	0.00869751	
88597	-2.96478	0.00961304	
88598	-2.96722	0.0119019	
88599	-2.97119	0.0164795	
88600	-2.97546	0.0175476	
88601	-2.98126	0.0151062	
88602	-2.98553	0.0102234	
88603	-2.99042	0.0050354	
88604	-2.99438	0.00259399	
88605	-2.99866	-0.000457764	
88606	-3.00385	-0.00259399	
88607	-3.00873	-0.00320435	
88608	-3.01361	-0.00244141	
88609	-3.0191	-0.00213623	
88610	-3.02246	-0.00473022	
88611	-3.02887	-0.00732422	
88612	-3.03345	-0.00671387	
88613	-3.03833	-0.00198364	
88614	-3.04352	0.00488281	
88615	-3.0481	0.0100708	
88616	-3.04993	0.0146484	
88617	-3.05481	0.0172424	
88618	-3.06213	0.0187683	
88619	-3.06519	0.0215149	
88620	-3.07068	0.0238037	
88621	-3.07404	0.0222778	
88622	-3.07953	0.0248718	
88623	-3.08441	0.0265503	
88624	-3.0896	0.0224304	
88625	-3.09418	0.0172424	
88626	-3.09845	0.0146484	
88627	-3.10303	0.0128174	
88628	-3.10822	0.0123596	
88629	-3.11157	0.0141907	
88630	-3.1131	0.0128174	
88631	-3.11768	0.0119019	
88632	-3.12286	0.0102234	
88633	-3.12683	0.0108337	
88634	-3.13171	0.0175476	
88635	-3.13293	0.0241089	
88636	-3.13721	0.0289917	
88637	-3.14209	0.0335693	
88638	-3.14606	0.0367737	
88639	-3.15063	0.0390625	
88640	-3.15216	0.0386047	
88641	-3.15582	0.0369263	
88642	-3.16071	0.0366211	
88643	-3.16254	0.0360107	
88644	-3.1665	0.0323486	
88645	-3.17047	0.0288391	
88646	-3.172	0.0265503	
88647	-3.17657	0.0224304	
88648	-3.17719	0.0178528	
88649	-3.18237	0.0170898	
88650	-3.18573	0.0167847	
88651	-3.19	0.0175476	
88652	-3.19153	0.0175476	
88653	-3.19641	0.0221252	
88654	-3.20099	0.0292969	
88655	-3.20465	0.0379944	
88656	-3.20618	0.0431824	
88657	-3.21014	0.045929	
88658	-3.21533	0.0463867	
88659	-3.22021	0.0462341	
88660	-3.22449	0.0462341	
88661	-3.22876	0.0445557	
88662	-3.23395	0.045929	
88663	-3.23639	0.0437927	
88664	-3.24127	0.0401306	
88665	-3.24585	0.0386047	
88666	-3.25012	0.0366211	
88667	-3.255	0.0341797	
88668	-3.25928	0.0318909	
88669	-3.26355	0.0312805	
88670	-3.26874	0.0309753	
88671	-3.27301	0.0317383	
88672	-3.27576	0.0334167	
88673	-3.28033	0.03479	
88674	-3.28796	0.0372314	
88675	-3.29346	0.043335	
88676	-3.29498	0.0506592	
88677	-3.29926	0.0558472	
88678	-3.30383	0.0582886	
88679	-3.30841	0.0590515	
88680	-3.31299	0.0608826	
88681	-3.31787	0.0608826	
88682	-3.32245	0.0590515	
88683	-3.32703	0.0579834	
88684	-3.33191	0.0564575	
88685	-3.33405	0.0556946	
88686	-3.34167	0.0563049	
88687	-3.3432	0.0585938	
88688	-3.34808	0.0588989	
88689	-3.35175	0.0569153	
88690	-3.35693	0.0601196	
88691	-3.36273	0.0614929	
88692	-3.3667	0.0656128	
88693	-3.37097	0.0723267	
88694	-3.37646	0.0791931	
88695	-3.3786	0.0830078	
88696	-3.38348	0.0874329	
88697	-3.38806	0.0898743	
88698	-3.39172	0.0920105	
88699	-3.3963	0.0953674	
88700	-3.40179	0.0952148	
88701	-3.40332	0.093689	
88702	-3.40759	0.0914001	
88703	-3.41125	0.0930786	
88704	-3.41614	0.0953674	
88705	-3.42072	0.0947571	
88706	-3.42499	0.0898743	
88707	-3.42682	0.0840759	
88708	-3.4317	0.0811768	
88709	-3.43689	0.080719	
88710	-3.44208	0.0831604	
88711	-3.44574	0.0880432	
88712	-3.45093	0.0947571	
88713	-3.45581	0.0991821	
88714	-3.4613	0.103149	
88715	-3.46619	0.108032	
88716	-3.47015	0.11261	
88717	-3.47351	0.116425	
88718	-3.4787	0.117188	
88719	-3.48328	0.117493	
88720	-3.48877	0.11734	
88721	-3.4906	0.117493	
88722	-3.49823	0.117645	
88723	-3.50067	0.119324	
88724	-3.50555	0.117493	
88725	-3.51044	0.112305	
88726	-3.51471	0.109406	
88727	-3.51807	0.107574	
88728	-3.52325	0.107727	
88729	-3.52875	0.107422	
88730	-3.53271	0.105896	
88731	-3.5379	0.10437	
88732	-3.54279	0.102386	
88733	-3.54736	0.105133	
88734	-3.55316	0.109558	
88735	-3.55743	0.113068	
88736	-3.56201	0.118866	
88737	-3.5672	0.12146	
88738	-3.57178	0.124207	
88739	-3.57697	0.124359	
88740	-3.57971	0.12207	
88741	-3.58368	0.117493	
88742	-3.58826	0.113068	
88743	-3.59253	0.112152	
88744	-3.5965	0.112	
88745	-3.59863	0.108795	
88746	-3.60291	0.104523	
88747	-3.60748	0.100403	
88748	-3.6084	0.0956726	
88749	-3.61206	0.0909424	
88750	-3.61298	0.0897217	
88751	-3.61633	0.0883484	
88752	-3.61755	0.088501	
88753	-3.61786	0.0880432	
88754	-3.62152	0.090332	
88755	-3.62091	0.0952148	
88756	-3.62274	0.0997925	
88757	-3.62244	0.102234	
88758	-3.62305	0.101166	
88759	-3.6203	0.0982666	
88760	-3.61908	0.0956726	
88761	-3.61725	0.0944519	
88762	-3.61328	0.0904846	
88763	-3.61176	0.085907	
88764	-3.60687	0.0804138	
88765	-3.60321	0.0752258	
88766	-3.59985	0.0688171	
88767	-3.59497	0.0634766	
88768	-3.58978	0.0559998	
88769	-3.58032	0.0489807	
88770	-3.57178	0.0462341	
88771	-3.56476	0.0463867	
88772	-3.5553	0.0480652	
88773	-3.54553	0.0488281	
88774	-3.53546	0.0494385	
88775	-3.52264	0.0514221	
88776	-3.51074	0.0535583	
88777	-3.50037	0.0537109	
88778	-3.48663	0.0517273	
88779	-3.4726	0.0505066	
88780	-3.45764	0.0483704	
88781	-3.4433	0.0439453	
88782	-3.42773	0.0389099	
88783	-3.41003	0.0320435	
88784	-3.39325	0.0294495	
88785	-3.37494	0.0245667	
88786	-3.35541	0.018158	
88787	-3.33588	0.0105286	
88788	-3.31635	0.00595093	
88789	-3.29681	0.00244141	
88790	-3.27728	-0.00152588	
88791	-3.25439	-0.00228882	
88792	-3.23334	-0.00228882	
88793	-3.21289	-0.00213623	
88794	-3.18848	-0.00198364	
88795	-3.16498	0.000305176	
88796	-3.14148	0.00473022	
88797	-3.11707	0.00778198	
88798	-3.09204	0.00793457	
88799	-3.07129	0.00335693	
88800	-3.04413	-0.00213623	
88801	-3.01849	-0.00457764	
88802	-2.99225	-0.00717163	
88803	-2.9657	-0.0117493	
88804	-2.94006	-0.0166321	
88805	-2.91412	-0.0202942	
88806	-2.88696	-0.0238037	
88807	-2.85767	-0.0263977	
88808	-2.83173	-0.0312805	
88809	-2.80365	-0.0340271	
88810	-2.77588	-0.0361633	
88811	-2.74811	-0.0367737	
88812	-2.71881	-0.0350952	
88813	-2.69043	-0.0318909	
88814	-2.66174	-0.0292969	
88815	-2.63245	-0.0274658	
88816	-2.60193	-0.0244141	
88817	-2.57324	-0.0216675	
88818	-2.54791	-0.0195313	
88819	-2.51678	-0.0202942	
88820	-2.48932	-0.0221252	
88821	-2.46002	-0.0245667	
88822	-2.43073	-0.0289917	
88823	-2.40143	-0.0314331	
88824	-2.37671	-0.0334167	
88825	-2.34833	-0.0360107	
88826	-2.31903	-0.0387573	
88827	-2.28943	-0.0405884	
88828	-2.26044	-0.0439453	
88829	-2.23541	-0.0482178	
88830	-2.20978	-0.0491333	
88831	-2.18201	-0.0492859	
88832	-2.15454	-0.0483704	
88833	-2.12769	-0.0465393	
88834	-2.0993	-0.0431824	
88835	-2.07336	-0.0375366	
88836	-2.04773	-0.0340271	
88837	-2.02332	-0.032196	
88838	-1.99646	-0.0315857	
88839	-1.97144	-0.0289917	
88840	-1.94672	-0.0274658	
88841	-1.922	-0.0309753	
88842	-1.89606	-0.0318909	
88843	-1.87286	-0.0314331	
88844	-1.84875	-0.0341797	
88845	-1.82281	-0.0386047	
88846	-1.79901	-0.0411987	
88847	-1.77582	-0.0422668	
88848	-1.7511	-0.045929	
88849	-1.72943	-0.0500488	
88850	-1.70563	-0.0502014	
88851	-1.68579	-0.0468445	
88852	-1.66199	-0.0421143	
88853	-1.64063	-0.0370789	
88854	-1.61804	-0.0318909	
88855	-1.5976	-0.0289917	
88856	-1.57867	-0.0244141	
88857	-1.55792	-0.0216675	
88858	-1.53564	-0.0178528	
88859	-1.51855	-0.0186157	
88860	-1.49811	-0.0209045	
88861	-1.47888	-0.0195313	
88862	-1.46088	-0.0180054	
88863	-1.44165	-0.0213623	
88864	-1.42456	-0.0248718	
88865	-1.40717	-0.0263977	
88866	-1.39099	-0.0288391	
88867	-1.37634	-0.0314331	
88868	-1.35864	-0.0358582	
88869	-1.3446	-0.038147	
88870	-1.32965	-0.0390625	
88871	-1.31683	-0.0387573	
88872	-1.30249	-0.0361633	
88873	-1.28845	-0.0300598	
88874	-1.27502	-0.0230408	
88875	-1.26312	-0.017395	
88876	-1.24939	-0.0141907	
88877	-1.23962	-0.010376	
88878	-1.22986	-0.00793457	
88879	-1.21979	-0.00793457	
88880	-1.20972	-0.00946045	
88881	-1.1972	-0.010376	
88882	-1.18774	-0.0120544	
88883	-1.18042	-0.0140381	
88884	-1.17096	-0.0154114	
88885	-1.1618	-0.0175476	
88886	-1.15387	-0.0198364	
88887	-1.14624	-0.0234985	
88888	-1.138	-0.0265503	
88889	-1.13159	-0.0309753	
88890	-1.12518	-0.0334167	
88891	-1.11786	-0.0312805	
88892	-1.11267	-0.0250244	
88893	-1.10779	-0.0196838	
88894	-1.10321	-0.015564	
88895	-1.09772	-0.0128174	
88896	-1.09314	-0.010376	
88897	-1.08826	-0.00595093	
88898	-1.08337	-0.00274658	
88899	-1.08154	-0.00274658	
88900	-1.08215	-0.00213623	
88901	-1.07758	-0.00274658	
88902	-1.07422	-0.00411987	
88903	-1.07239	-0.00473022	
88904	-1.07269	-0.00701904	
88905	-1.06903	-0.0114441	
88906	-1.0672	-0.0140381	
88907	-1.06384	-0.0164795	
88908	-1.06293	-0.0213623	
88909	-1.06293	-0.0263977	
88910	-1.06171	-0.0268555	
88911	-1.05865	-0.0239563	
88912	-1.05835	-0.0201416	
88913	-1.05713	-0.017395	
88914	-1.05713	-0.0123596	
88915	-1.05743	-0.00839233	
88916	-1.05804	-0.00549316	
88917	-1.05743	-0.00244141	
88918	-1.05652	0	
88919	-1.05774	0.00213623	
88920	-1.05743	0.00259399	
88921	-1.05743	0.00411987	
88922	-1.05774	0.00488281	
88923	-1.05743	0.00274658	
88924	-1.05713	-0.00289917	
88925	-1.05865	-0.00991821	
88926	-1.06232	-0.0163269	
88927	-1.06323	-0.0172424	
88928	-1.06445	-0.0154114	
88929	-1.0675	-0.0152588	
88930	-1.07117	-0.0164795	
88931	-1.07208	-0.0143433	
88932	-1.0733	-0.0114441	
88933	-1.07635	-0.00961304	
88934	-1.08063	-0.00671387	
88935	-1.08185	-0.000152588	
88936	-1.08704	0.00259399	
88937	-1.0907	0.00671387	
88938	-1.09528	0.00991821	
88939	-1.0968	0.0119019	
88940	-1.10077	0.00946045	
88941	-1.10474	0.00808716	
88942	-1.10992	0.00778198	
88943	-1.1142	0.00701904	
88944	-1.11694	0.00427246	
88945	-1.12122	0.00198364	
88946	-1.12427	-0.00228882	
88947	-1.1264	-0.00686646	
88948	-1.13037	-0.00915527	
88949	-1.13617	-0.010376	
88950	-1.14044	-0.0138855	
88951	-1.14655	-0.0114441	
88952	-1.15021	-0.00778198	
88953	-1.15387	-0.00289917	
88954	-1.15875	0.00259399	
88955	-1.16333	0.00564575	
88956	-1.16547	0.00808716	
88957	-1.17218	0.0100708	
88958	-1.17462	0.0111389	
88959	-1.18195	0.0102234	
88960	-1.18805	0.00976563	
88961	-1.19263	0.00930786	
88962	-1.19781	0.00732422	
88963	-1.2027	0.00686646	
88964	-1.21002	0.00350952	
88965	-1.21399	0.00305176	
88966	-1.22253	0.00442505	
88967	-1.22772	0.00244141	
88968	-1.23413	-0.000457764	
88969	-1.23901	-0.00442505	
88970	-1.24359	-0.00488281	
88971	-1.25092	-0.00473022	
88972	-1.25702	-0.0038147	
88973	-1.26312	-0.00427246	
88974	-1.26801	-0.0012207	
88975	-1.27533	0.00488281	
88976	-1.28113	0.0114441	
88977	-1.28998	0.0120544	
88978	-1.29211	0.00991821	
88979	-1.30005	0.00778198	
88980	-1.30585	0.00747681	
88981	-1.3147	0.00808716	
88982	-1.3208	0.00976563	
88983	-1.32965	0.00793457	
88984	-1.33606	0.00350952	
88985	-1.34369	-0.00106812	
88986	-1.34979	-0.00411987	
88987	-1.35895	-0.00686646	
88988	-1.36444	-0.0102234	
88989	-1.3736	-0.0140381	
88990	-1.38	-0.0138855	
88991	-1.38824	-0.0100708	
88992	-1.39404	-0.00518799	
88993	-1.4035	-0.00228882	
88994	-1.4093	-0.000762939	
88995	-1.4151	0.000152588	
88996	-1.42426	0.00244141	
88997	-1.43219	0.00717163	
88998	-1.43768	0.0106812	
88999	-1.44623	0.012207	
89000	-1.45264	0.012207	
89001	-1.4621	0.0123596	
89002	-1.46881	0.0102234	
89003	-1.47705	0.00778198	
89004	-1.48376	0.00488281	
89005	-1.49048	0.00274658	
89006	-1.49658	0.000305176	
89007	-1.50574	-0.0062561	
89008	-1.51184	-0.0117493	
89009	-1.51917	-0.0146484	
89010	-1.52588	-0.0144958	
89011	-1.53137	-0.0115967	
89012	-1.53992	-0.00976563	
89013	-1.54388	-0.00732422	
89014	-1.55029	-0.00244141	
89015	-1.5564	0.00244141	
89016	-1.56036	0.00396729	
89017	-1.56891	0.00488281	
89018	-1.57471	0.00793457	
89019	-1.58112	0.0102234	
89020	-1.5863	0.0105286	
89021	-1.59332	0.00808716	
89022	-1.59973	0.00762939	
89023	-1.60553	0.00747681	
89024	-1.61072	0.00518799	
89025	-1.61926	0.00244141	
89026	-1.62567	0.000762939	
89027	-1.63025	0.000762939	
89028	-1.63513	-0.000305176	
89029	-1.64032	-0.00473022	
89030	-1.6449	-0.00976563	
89031	-1.65253	-0.0132751	
89032	-1.65802	-0.0115967	
89033	-1.6626	-0.00900269	
89034	-1.66809	-0.00442505	
89035	-1.67358	0.00167847	
89036	-1.67786	0.00457764	
89037	-1.68213	0.00915527	
89038	-1.68732	0.0105286	
89039	-1.68884	0.0105286	
89040	-1.69434	0.00793457	
89041	-1.69861	0.00747681	
89042	-1.70441	0.00518799	
89043	-1.70837	0.000610352	
89044	-1.71204	-0.00244141	
89045	-1.71356	-0.00473022	
89046	-1.71783	-0.00686646	
89047	-1.7215	-0.00900269	
89048	-1.72638	-0.0114441	
89049	-1.72852	-0.010376	
89050	-1.73218	-0.00930786	
89051	-1.7334	-0.0114441	
89052	-1.73767	-0.0119019	
89053	-1.74072	-0.00991821	
89054	-1.74255	-0.00564575	
89055	-1.745	0.00167847	
89056	-1.74683	0.00839233	
89057	-1.74683	0.0119019	
89058	-1.74744	0.0170898	
89059	-1.74744	0.0186157	
89060	-1.7511	0.0149536	
89061	-1.75293	0.00900269	
89062	-1.75262	0.00686646	
89063	-1.75507	0.00442505	
89064	-1.7569	0.00213623	
89065	-1.75751	-0.00167847	
89066	-1.7572	-0.00411987	
89067	-1.7569	-0.00869751	
89068	-1.7572	-0.0119019	
89069	-1.76086	-0.012207	
89070	-1.75842	-0.0140381	
89071	-1.75995	-0.0146484	
89072	-1.76117	-0.0141907	
89073	-1.76208	-0.0102234	
89074	-1.76178	-0.00335693	
89075	-1.76239	0.00213623	
89076	-1.76178	0.00610352	
89077	-1.76147	0.00732422	
89078	-1.76239	0.00778198	
89079	-1.76239	0.00823975	
89080	-1.76178	0.00732422	
89081	-1.75995	0.00793457	
89082	-1.76178	0.00656128	
89083	-1.76208	0.00289917	
89084	-1.76178	0.000152588	
89085	-1.75842	-0.00198364	
89086	-1.7572	-0.00442505	
89087	-1.75751	-0.00473022	
89088	-1.75659	-0.00656128	
89089	-1.75629	-0.0088501	
89090	-1.75415	-0.00717163	
89091	-1.75385	-0.00442505	
89092	-1.75354	-0.00198364	
89093	-1.75171	0.00244141	
89094	-1.75232	0.00732422	
89095	-1.75201	0.0114441	
89096	-1.75232	0.0119019	
89097	-1.75201	0.0137329	
89098	-1.74866	0.0125122	
89099	-1.75049	0.0140381	
89100	-1.74805	0.014801	
89101	-1.74805	0.0138855	
89102	-1.74713	0.0146484	
89103	-1.74744	0.0154114	
89104	-1.74713	0.0152588	
89105	-1.74713	0.0126648	
89106	-1.74622	0.00808716	
89107	-1.74377	0.000915527	
89108	-1.74194	-0.0062561	
89109	-1.74225	-0.0112915	
89110	-1.74225	-0.012207	
89111	-1.74194	-0.00976563	
89112	-1.74255	-0.00442505	
89113	-1.74255	0.00213623	
89114	-1.74316	0.00961304	
89115	-1.74225	0.0172424	
89116	-1.74133	0.0247192	
89117	-1.73828	0.0292969	
89118	-1.73737	0.0309753	
89119	-1.73767	0.0292969	
89120	-1.73767	0.0247192	
89121	-1.73676	0.0244141	
89122	-1.73279	0.0244141	
89123	-1.73309	0.0247192	
89124	-1.73309	0.025177	
89125	-1.73279	0.0260925	
89126	-1.73279	0.0259399	
89127	-1.72852	0.0228882	
89128	-1.72729	0.0227356	
89129	-1.72821	0.025177	
89130	-1.7276	0.0267029	
89131	-1.72821	0.0260925	
89132	-1.72821	0.0227356	
89133	-1.72852	0.022583	
89134	-1.7276	0.0265503	
89135	-1.72668	0.0332642	
89136	-1.72455	0.0366211	
89137	-1.72333	0.0367737	
89138	-1.72333	0.0341797	
89139	-1.72302	0.0302124	
89140	-1.72333	0.0292969	
89141	-1.72272	0.0286865	
89142	-1.72241	0.0263977	
89143	-1.72272	0.0241089	
89144	-1.72241	0.019989	
89145	-1.72333	0.0170898	
89146	-1.72668	0.0123596	
89147	-1.72638	0.00549316	
89148	-1.72363	0.00259399	
89149	-1.72699	0.00259399	
89150	-1.7276	0.00701904	
89151	-1.72852	0.0102234	
89152	-1.72791	0.0138855	
89153	-1.7276	0.0149536	
89154	-1.7276	0.0170898	
89155	-1.73096	0.0213623	
89156	-1.73248	0.0221252	
89157	-1.73096	0.022583	
89158	-1.73218	0.0270081	
89159	-1.7334	0.0289917	
89160	-1.73218	0.0274658	
89161	-1.73584	0.0271606	
89162	-1.73798	0.0279236	
89163	-1.73706	0.0259399	
89164	-1.73737	0.019989	
89165	-1.73798	0.01297	
89166	-1.74225	0.00549316	
89167	-1.74225	-0.00442505	
89168	-1.74316	-0.0112915	
89169	-1.74713	-0.0128174	
89170	-1.74713	-0.00930786	
89171	-1.74835	-0.00701904	
89172	-1.7514	-0.00671387	
89173	-1.75293	-0.00732422	
89174	-1.7572	-0.00793457	
89175	-1.76025	-0.00488281	
89176	-1.76178	-0.000610352	
89177	-1.76575	0	
89178	-1.76788	-0.000762939	
89179	-1.77246	-0.00289917	
89180	-1.77612	-0.00686646	
89181	-1.77704	-0.00869751	
89182	-1.78009	-0.0109863	
89183	-1.78467	-0.00976563	
89184	-1.78772	-0.0114441	
89185	-1.79138	-0.014801	
89186	-1.79535	-0.0222778	
89187	-1.79993	-0.0289917	
89188	-1.80206	-0.0315857	
89189	-1.80634	-0.0311279	
89190	-1.8103	-0.0297546	
89191	-1.81488	-0.0288391	
89192	-1.81641	-0.0283813	
89193	-1.82159	-0.0268555	
89194	-1.82617	-0.0247192	
89195	-1.83044	-0.0190735	
89196	-1.83502	-0.0131226	
89197	-1.83594	-0.0117493	
89198	-1.84143	-0.00915527	
89199	-1.8457	-0.00717163	
89200	-1.84631	-0.00335693	
89201	-1.8512	-0.00411987	
89202	-1.85486	-0.00671387	
89203	-1.85638	-0.00915527	
89204	-1.85974	-0.0114441	
89205	-1.86096	-0.0141907	
89206	-1.86432	-0.0170898	
89207	-1.86768	-0.019989	
89208	-1.87347	-0.0231934	
89209	-1.875	-0.0262451	
89210	-1.87805	-0.0267029	
89211	-1.88019	-0.0262451	
89212	-1.88477	-0.0239563	
89213	-1.88904	-0.0180054	
89214	-1.8924	-0.0126648	
89215	-1.89728	-0.0100708	
89216	-1.90186	-0.00930786	
89217	-1.90674	-0.00671387	
89218	-1.90887	-0.00244141	
89219	-1.91406	0.000152588	
89220	-1.91925	0	
89221	-1.92352	0.000152588	
89222	-1.92657	-0.000457764	
89223	-1.93176	-0.00198364	
89224	-1.93726	-0.00427246	
89225	-1.93878	-0.0088501	
89226	-1.94611	-0.0161743	
89227	-1.95129	-0.0210571	
89228	-1.95648	-0.0216675	
89229	-1.95892	-0.019989	
89230	-1.96289	-0.0177002	
89231	-1.97021	-0.0167847	
89232	-1.97632	-0.0170898	
89233	-1.9809	-0.0166321	
89234	-1.98578	-0.0125122	
89235	-1.99097	-0.00823975	
89236	-1.99677	-0.00564575	
89237	-2.00165	-0.00244141	
89238	-2.00531	-0.000305176	
89239	-2.00989	0.0012207	
89240	-2.01569	0.000305176	
89241	-2.02209	-0.000305176	
89242	-2.02728	-0.00167847	
89243	-2.03186	-0.00228882	
89244	-2.03705	-0.000762939	
89245	-2.04102	-0.000305176	
89246	-2.04651	0.000152588	
89247	-2.05078	0.000610352	
89248	-2.05658	0.00717163	
89249	-2.0639	0.0161743	
89250	-2.06909	0.0216675	
89251	-2.07397	0.0262451	
89252	-2.07581	0.0291443	
89253	-2.08313	0.0361633	
89254	-2.08832	0.045929	
89255	-2.09381	0.0572205	
89256	-2.09869	0.0672913	
89257	-2.10083	0.0747681	
89258	-2.10754	0.0819397	
89259	-2.11121	0.0889587	
89260	-2.11792	0.0970459	
89261	-2.12036	0.1091	
89262	-2.12555	0.126038	
89263	-2.12982	0.142212	
89264	-2.13531	0.162354	
89265	-2.1402	0.181274	
89266	-2.14478	0.192108	
89267	-2.14905	0.198517	
89268	-2.1521	0.202637	
89269	-2.15698	0.205841	
89270	-2.16217	0.210419	
89271	-2.16736	0.217896	
89272	-2.17224	0.224609	
89273	-2.17743	0.227356	
89274	-2.18292	0.228729	
89275	-2.18689	0.234222	
89276	-2.19116	0.234222	
89277	-2.19604	0.223389	
89278	-2.19879	0.211334	
89279	-2.20337	0.19928	
89280	-2.20795	0.183411	
89281	-2.21527	0.15976	
89282	-2.21802	0.1297	
89283	-2.22229	0.09552	
89284	-2.22778	0.0601196	
89285	-2.23267	0.0268555	
89286	-2.23694	-0.00320435	
89287	-2.24243	-0.0305176	
89288	-2.24701	-0.0544739	
89289	-2.25159	-0.0726318	
89290	-2.25739	-0.0863647	
89291	-2.26196	-0.0924683	
89292	-2.26654	-0.0912476	
89293	-2.27203	-0.092926	
89294	-2.27692	-0.0973511	
89295	-2.28149	-0.102539	
89296	-2.28607	-0.107269	
89297	-2.29065	-0.11261	
89298	-2.29401	-0.117188	
89299	-2.30042	-0.122681	
89300	-2.3056	-0.13443	
89301	-2.30896	-0.149536	
89302	-2.31354	-0.167999	
89303	-2.31995	-0.189362	
89304	-2.32422	-0.204773	
89305	-2.32666	-0.211487	
89306	-2.33093	-0.210419	
89307	-2.33551	-0.204163	
89308	-2.33978	-0.196228	
89309	-2.34528	-0.181885	
89310	-2.35016	-0.16037	
89311	-2.35779	-0.135498	
89312	-2.36267	-0.108643	
89313	-2.36755	-0.0848389	
89314	-2.37305	-0.0628662	
89315	-2.37701	-0.0415039	
89316	-2.37946	-0.0210571	
89317	-2.3877	-0.00366211	
89318	-2.39349	0.00854492	
89319	-2.39655	0.0166321	
89320	-2.40234	0.0198364	
89321	-2.40723	0.0218201	
89322	-2.4115	0.0213623	
89323	-2.41608	0.0193787	
89324	-2.42188	0.0196838	
89325	-2.42767	0.0198364	
89326	-2.43134	0.0180054	
89327	-2.43622	0.0132751	
89328	-2.4411	0.00823975	
89329	-2.44629	0.00411987	
89330	-2.45148	-0.00183105	
89331	-2.45544	-0.00427246	
89332	-2.4585	-0.00305176	
89333	-2.46582	0	
89334	-2.47101	0.00473022	
89335	-2.47559	0.00930786	
89336	-2.48016	0.0143433	
89337	-2.48535	0.0198364	
89338	-2.48993	0.0265503	
89339	-2.49512	0.0297546	
89340	-2.5	0.0311279	
89341	-2.50549	0.0276184	
89342	-2.51007	0.025177	
89343	-2.51556	0.0219727	
89344	-2.52075	0.0172424	
89345	-2.52411	0.0126648	
89346	-2.52899	0.00946045	
89347	-2.53418	0.00701904	
89348	-2.53967	0.00488281	
89349	-2.54211	0.00549316	
89350	-2.54822	0.00747681	
89351	-2.55432	0.00717163	
89352	-2.56012	0.00961304	
89353	-2.56378	0.0125122	
89354	-2.56836	0.0163269	
89355	-2.57385	0.0175476	
89356	-2.57813	0.0215149	
89357	-2.58209	0.0250244	
89358	-2.58759	0.0271606	
89359	-2.59277	0.0291443	
89360	-2.59766	0.0294495	
89361	-2.60223	0.0299072	
89362	-2.60681	0.0296021	
89363	-2.61261	0.0273132	
89364	-2.61658	0.0239563	
89365	-2.62177	0.0193787	
89366	-2.62817	0.0154114	
89367	-2.63611	0.0120544	
89368	-2.63855	0.00976563	
89369	-2.64313	0.00900269	
89370	-2.64709	0.00930786	
89371	-2.65167	0.0115967	
89372	-2.65594	0.0123596	
