Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1746694291037.875,182849,1746694291018.906,-23,16,-144
1746694291057.719,182941,1746694291038.781,-25,12,-141
1746694291077.625,183016,1746694291058.625,-16,7,-125
1746694291097.594,183107,1746694291078.531,-20,15,-137
1746694291117.344,183209,1746694291098.375,-29,16,-137
1746694291137.25,183256,1746694291118.219,-16,15,-129
1746694291157.125,183369,1746694291138.094,-19,12,-132
1746694291176.969,183478,1746694291158.0,-25,4,-129
1746694291196.844,183584,1746694291178.0,-28,13,-131
1746694291216.687,183671,1746694291197.75,-23,15,-125
1746694291236.563,183757,1746694291217.594,-17,14,-135
1746694291256.438,183865,1746694291237.437,-16,14,-137
1746694291276.375,183925,1746694291257.344,-21,12,-141
1746694291296.156,183976,1746694291277.281,-26,11,-137
1746694291316.063,183901,1746694291297.031,-12,11,-133
1746694291335.906,183747,1746694291316.937,-23,13,-135
1746694291355.75,183536,1746694291336.781,-16,9,-133
1746694291375.625,183309,1746694291356.688,-18,17,-136
1746694291395.5,183128,1746694291376.531,-21,15,-137
1746694291415.344,182995,1746694291396.375,-25,8,-137
1746694291435.219,182935,1746694291416.25,-17,14,-137
1746694291455.219,182909,1746694291436.125,-25,15,-137
1746694291475.0,182953,1746694291456.0,-18,7,-129
1746694291494.813,182991,1746694291475.844,-23,12,-135
1746694291514.687,183023,1746694291495.75,-20,12,-137
1746694291534.562,183051,1746694291515.625,-16,12,-144
1746694291554.469,183041,1746694291535.469,-15,16,-141
1746694291574.313,183034,1746694291555.344,-15,12,-141
1746694291594.187,183011,1746694291575.25,-27,14,-133
1746694291614.062,182983,1746694291595.031,-17,15,-136
1746694291633.938,182945,1746694291614.969,-23,15,-137
1746694291653.781,182901,1746694291634.813,-29,9,-133
1746694291673.781,182854,1746694291654.719,-16,16,-137
1746694291693.531,182826,1746694291674.531,-21,12,-139
1746694291713.406,182850,1746694291694.406,-18,1,-141
1746694291733.25,182907,1746694291714.313,-20,13,-137
1746694291753.094,182942,1746694291734.1868,-25,7,-137
1746694291772.969,182980,1746694291754.0,-18,17,-136
1746694291792.844,183045,1746694291773.875,-25,19,-137
1746694291812.6882,183126,1746694291793.719,-13,15,-132
1746694291832.562,183180,1746694291813.594,-13,16,-144
1746694291852.406,183229,1746694291833.406,-13,13,-132
1746694291872.281,183256,1746694291853.281,-25,11,-145
1746694291892.094,183310,1746694291873.156,-15,12,-137
1746694291911.969,183325,1746694291893.0308,-18,12,-133
1746694291931.844,183337,1746694291912.875,-15,7,-130
1746694291951.719,183375,1746694291932.719,-25,19,-141
1746694291971.563,183368,1746694291952.594,-10,12,-143
1746694291991.406,183406,1746694291972.469,-20,12,-143
1746694292011.312,183433,1746694291992.312,-28,15,-133
1746694292031.156,183476,1746694292012.187,-16,16,-137
1746694292051.0,183511,1746694292032.031,-20,28,-138
1746694292070.969,183549,1746694292051.875,-16,17,-136
1746694292090.75,183572,1746694292071.844,-16,15,-138
1746694292110.625,183646,1746694292091.625,-15,14,-132
1746694292130.469,183698,1746694292111.5,-15,7,-142
1746694292150.313,183770,1746694292131.375,-33,31,-137
1746694292170.187,183809,1746694292151.187,-25,12,-130
1746694292190.062,183902,1746694292171.031,-20,12,-132
1746694292209.906,183989,1746694292190.938,-29,11,-132
1746694292229.781,184075,1746694292210.844,-13,16,-141
1746694292249.656,184159,1746694292230.656,-18,7,-137
1746694292269.531,184290,1746694292250.531,-25,14,-137
1746694292289.406,184395,1746694292270.438,-25,12,-133
1746694292309.25,184488,1746694292290.281,-14,15,-132
1746694292329.156,184585,1746694292310.281,-25,12,-133
1746694292349.0,184707,1746694292330.031,-16,15,-133
1746694292368.875,184825,1746694292349.906,-20,12,-129
1746694292388.75,184946,1746694292369.781,-23,12,-141
1746694292408.687,185081,1746694292389.625,-20,12,-135
1746694292428.437,185327,1746694292409.562,-24,19,-137
1746694292448.312,185327,1746694292429.375,-24,19,-137
